date,MOM_frictionless,MOM_naive,MOM_risk_only,MOM_borrow_aware,SIR_frictionless,SIR_naive,SIR_risk_only,SIR_borrow_aware,REV_frictionless,REV_naive,REV_risk_only,REV_borrow_aware
2023-12-27,1711151430.6017647,1615789197.6907518,1614836048.0885482,1714165163.5621755,203116956.9009236,181591822.7599179,180342002.50113717,183801018.35509786,500927214.5825958,453206551.6361053,453746380.92696905,468276081.55902433
2023-12-28,1679938907.9596984,1588052600.8405778,1587122251.1116407,1684317421.716189,207241963.10091338,185332776.96308032,184002296.22493988,187188131.70700523,498311645.67899436,451851061.540626,452402998.68890107,466635368.73613745
2023-12-29,1644123652.513792,1553242746.5251122,1552063930.4061224,1646556214.3027544,217753042.4834698,194965071.39796332,193603136.2519976,195901796.055226,512189736.4680289,464760055.84269625,465373417.3092093,479309810.29934
2024-01-02,1601219721.4387739,1512678075.2838616,1511483607.3515632,1603710101.950036,217502629.29765275,194735293.03504935,193337260.84344193,195621509.83608258,521395017.394996,473402035.3328883,474033827.9763315,487154112.52245516
2024-01-03,1594691352.483694,1506448129.5092227,1505024426.6059132,1596870414.9540186,226372819.83009273,202504403.1527783,201085187.80854145,203693119.20115218,533348600.97795993,483933639.684059,484480301.9348167,497909278.84838074
2024-01-04,1599656487.5772674,1511082173.3585908,1509694481.401749,1602105453.36104,223994710.6742488,200365001.02135035,198965702.6772462,201479001.50463957,517998531.7381662,468116450.99832076,468624622.27805877,483493370.54526335
2024-01-05,1607489485.5930302,1518451814.1187077,1517000586.366106,1609735635.220888,223170607.86918288,199617391.3790676,198228085.52745318,200739734.72093287,512229355.7560203,463085105.1501439,463600147.0492954,478838386.4550869
2024-01-08,1616648795.3194525,1527073112.5556548,1525760564.013441,1619756346.1407871,218392173.68986198,195328217.61211827,193944628.35723326,198004523.50252786,495902361.7623918,451058775.8449674,451587197.0221783,464269870.30069375
2024-01-09,1618521450.9783628,1528810369.271879,1527530593.1980102,1621577565.9328938,220208326.51589733,196944246.87564686,195481877.66931945,200320103.77531406,490265030.5720908,446978060.1260214,447490894.32053787,458002663.4478624
2024-01-10,1652707060.4688826,1561073615.833436,1559823141.1167412,1654504510.8770769,220097730.32832682,196834614.8396657,195323243.9024717,200082541.91412342,495878833.4468527,452817062.2952395,453338754.25393766,462084125.4740076
2024-01-11,1671983796.5840862,1579252268.1562612,1577822630.876511,1673315714.061593,224794155.00452933,201029857.2293825,199507671.12917924,204019138.53202167,512294637.14797896,467673609.56174654,468217610.61798245,477373880.6958175
2024-01-12,1670455803.7899911,1577770882.1000385,1576166466.8076236,1671481999.9785812,228931824.80700043,204723176.8189211,203181440.51383838,207847377.500035,525383884.41172856,480502649.37305725,481057239.3508852,488944279.6262319
2024-01-16,1683905312.7752476,1590413664.7158344,1588588962.6244268,1684019794.4424098,230551034.2202442,206161316.55904496,204514545.9662067,208839717.55768102,530716858.33007157,485148941.8278662,485645660.71834457,493951315.41687924
2024-01-17,1689429510.634729,1595427759.3820944,1593659557.4062455,1689732321.947177,231311309.71985,206830645.11324403,205116312.2838507,209340868.07841843,532624092.330192,486611746.6726625,487111668.5352218,496245601.60735387
2024-01-18,1702391017.0286615,1607637965.8883212,1605872162.976214,1702446154.503812,232292338.0126318,207697844.76207823,205952377.4077911,209744596.77262294,539832660.0963924,492664637.74241334,493178396.1918068,503308058.36016715
2024-01-19,1751586368.1749656,1654078035.2023902,1652314036.9720109,1751793426.4218366,232096206.19138217,207507052.8453405,205722280.14685574,209706334.7540194,541856639.7274945,495080312.38914657,495630824.80524755,505695998.00725245
2024-01-22,1767928232.6614776,1669479870.1913402,1668033120.177136,1769029051.5974975,225484469.2100774,201834475.11523727,200070262.04032588,204179617.78953904,535536009.62404555,490473496.3688726,490988625.407371,501164446.765616
2024-01-23,1743489937.323659,1646354495.2939353,1644964524.6621017,1744331894.7755961,225369442.23280296,201715213.30090657,199968144.17543235,203938430.90565678,538748096.3812768,493348260.62469524,493873105.8927566,503630498.7216154
2024-01-24,1736468296.1873043,1639683452.0756047,1638178506.0758042,1737043550.320362,230314537.36548784,206096696.98030683,204367577.64263216,208526162.71856776,545306950.5419811,498243883.81280833,498791792.4203804,509554786.60924566
2024-01-25,1721580879.5698276,1625582073.8255394,1624147769.1138217,1723534136.082122,228248830.16928986,204235206.94835922,202533823.68938547,206879738.18880036,538019708.863583,491930875.9805454,492441675.1528887,502670901.15178025
2024-01-26,1723512065.4497688,1627373049.009547,1626160965.8344603,1726499228.616034,230555197.3422745,206289221.72687626,204612091.2477195,209294125.66207892,534068552.07730496,488423166.29005116,488886891.56479895,498512498.29014134
2024-01-29,1726643034.1149845,1630297895.4643838,1629548906.2478797,1730999499.6744008,225764867.7869481,201988218.73222604,200296863.5085577,204976737.3395458,523162026.35097945,478895608.3181884,479365710.8216645,488377767.51265603
2024-01-30,1753766691.3553813,1655890554.9507847,1655054400.6865997,1757941407.688026,228640026.95099822,204551697.3028503,202852807.57848266,207119590.07433888,541116611.826918,494885832.24053246,495403037.63843936,505563055.3260572
2024-01-31,1731983658.900237,1635271923.7781744,1634471724.260137,1736214344.4720032,230778173.2215702,206452995.24876985,204719793.9465,208880748.46994475,539589018.0760521,493464200.9742234,493929291.3165658,504234863.44167125
2024-02-01,1754321397.8938017,1656321294.3178818,1655409556.3303266,1759801761.1717649,229115014.2456066,204951078.1463721,203215435.48670954,207477240.05674684,534741755.1201331,488474244.94265723,488861652.2353049,499294960.3074701
2024-02-02,1820586833.8202372,1718847554.7227442,1718644771.1098065,1826586784.1217983,228712454.17621168,204576880.60345072,202743782.02277437,207011926.77652627,528960069.1829282,483068170.72058386,483435997.18695575,493453845.8291718
2024-02-05,1831235229.4182992,1728863767.3286555,1728677836.8328693,1837826780.44612,232252571.0643651,207731041.09900793,205946185.64126718,210141994.23580474,510284005.65965724,466645191.3359726,466901507.0977218,476732250.8979974
2024-02-06,1805539935.809168,1704563268.610779,1704409546.493365,1813695821.0012376,225785519.7931632,201931682.4917242,200283217.4113161,204628239.15517074,526197193.8853248,481727954.5237192,482071427.6979886,492745209.8808483
2024-02-07,1852953844.1495686,1749291703.982484,1749208655.8808932,1865584788.538998,227352740.3435845,203319999.9885403,201592989.57534057,205855277.33361644,523282399.19554913,479282224.70709383,479560946.61369497,490275314.14711404
2024-02-08,1927530979.7954452,1819669365.5177298,1819804287.7435076,1940583444.8138564,220970823.0665556,197596811.0890954,195992451.1911145,200362051.14334482,537704059.2002729,491902881.49353945,492208479.20423937,502982398.49403447
2024-02-09,1973311533.7891982,1862854973.184749,1863301446.3533993,1987752296.6309938,215884739.5716562,193032338.42700827,191456988.46557504,195849425.32480177,547366296.1301657,499866593.34455645,500185829.7405313,511398876.6060966
2024-02-12,1958795715.8241386,1849106122.1143155,1849490986.9830368,1969832626.4811444,208180996.19650084,186125042.93445453,184600852.10067686,189149724.18135113,565915521.0807884,516254824.1357626,516612721.738563,527794214.64958704
2024-02-13,1967514064.3567405,1857300432.3653216,1857757095.3441048,1975197275.7160904,218031716.91179276,194924036.60913253,193290125.25175944,197633495.58442745,542118223.1871835,494507815.4524323,494797140.1490407,505060315.0586807
2024-02-14,1998782817.5663414,1886784930.9595356,1887543142.1917658,2008312767.8822522,210567159.11826637,188231575.60278764,186596867.65278447,190829870.25907022,562299514.1209565,512423750.0532764,512698360.87876755,523065406.0314146
2024-02-15,1979940264.8323622,1868956469.359389,1869772026.2471862,1990893719.9639232,207090295.45955405,185107004.38695455,183428540.8742894,187654462.23679268,564975877.3928136,514800324.1164935,515034980.39890033,525577426.7501256
2024-02-16,1957888807.4662962,1848097227.534101,1848781538.6940598,1967231551.042042,211852390.39655468,189353694.41617924,187669700.52298945,192064295.27306697,560414777.8822926,510729875.0287415,511030939.3465363,521520570.2305215
2024-02-20,1937205004.0071204,1828530123.0967267,1828966192.286885,1944760722.2218668,217071947.60623685,194004112.61204556,192341453.4092416,196820813.2997577,556166724.2757021,506980187.4014272,507330141.27088696,517284604.4656934
2024-02-21,1878918797.9122605,1773457401.1154509,1774160788.0288131,1885724734.2282524,219893751.42990762,196019067.68588808,194374551.4237549,199111127.88885772,551835378.3665195,503673872.2213025,504152064.3309511,514040099.3610803
2024-02-22,1948179670.7947106,1838814816.8860915,1840092452.531584,1953515082.9069302,221018177.82025805,196534702.49395058,194854109.29635352,199922987.28456673,524425417.0896456,477573295.3134379,477846449.06416285,486864480.11422676
2024-02-23,1913772676.2071564,1806291564.9038231,1807183368.0247164,1914849787.8963816,221833044.41913483,197159733.9888515,195402790.3799438,200611744.40381277,512780674.42972386,466527119.2006057,466766423.93496585,476095010.14554375
2024-02-26,2000295174.9360137,1887947229.8937595,1889039154.1071856,2002973253.684211,215129428.38017964,191136627.7030497,189443838.6756685,194610757.2227893,536003349.5721787,487203059.35399646,487512620.5974592,497825433.415399
2024-02-27,2068809564.5288193,1952598474.4124844,1953623713.8955052,2070741022.574413,196262801.3407602,174239253.8947356,172623998.71497256,177302584.35039905,530200055.527986,480623506.3875773,480657926.11581355,491182383.7163495
2024-02-28,2060419080.3351626,1944636290.9151824,1945595009.7576845,2059183934.8398821,196511118.75072896,175449470.92725372,173776420.55495307,177315663.482939,520225642.7057608,470634223.7524947,470636947.07935494,480895989.7163431
2024-02-29,2057887508.758317,1942165611.682737,1943416516.8892174,2056466145.800511,204455845.9238087,182551212.78976437,180721686.82658038,184967434.00502363,519668724.83984774,470688141.57657105,470889885.25570285,481323998.1083919
2024-03-01,2126355558.5003157,1987586157.3393252,1989321998.9885514,2118547853.1738884,201064189.86789316,179616009.99330688,177791022.7287491,182031227.33686283,510494340.9340368,460167968.0871834,460306967.7939877,470978211.7428371
2024-03-04,2178635450.4937286,2035647907.550504,2037231569.2048512,2169573199.8786297,202542953.32680714,180943202.2657392,179092169.36349526,183312877.1480536,502352705.9331762,451800452.9641185,451880505.7644817,462716145.5972239
2024-03-05,2162896877.0959573,2016273104.3161073,2017898607.7290094,2148648419.6015935,205274344.4221052,183209277.31346413,181390118.98641667,185692179.78575987,516433081.64706516,463407497.361079,463540439.7935071,474896532.4540963
2024-03-06,2177242497.508284,2024005844.5336015,2025907312.1661103,2156982752.9471,204299331.57358477,181848262.40389144,180056346.7599336,184369266.34129238,509036119.6092185,455328912.19267505,455425295.83552,466577397.94444263
2024-03-07,2166947177.175541,2017236022.5971067,2019051009.1209652,2149905049.713086,205855101.41230315,183221008.23203933,181483795.98014924,185753511.19637275,528154238.4739202,473777583.4943796,473970314.4704013,485475830.71598256
2024-03-08,2182240106.710751,2034089681.3094735,2036338804.666967,2170481740.7000113,203614976.1218244,181204056.6967398,179455632.09754172,183654973.7213017,526139013.6833803,472062184.37491167,472189141.9511703,483797322.9079558
2024-03-11,2109549060.5439353,1963172217.9661014,1965177022.9970932,2094459375.9800017,209434546.68990374,186281893.2483673,184507915.2080775,188752031.87743893,540364007.5814619,485087015.7402496,485249500.97211605,497025144.6405021
2024-03-12,2171533305.220976,2028976949.3505979,2031328945.5665255,2164193173.354935,212477554.40443602,189063602.43428534,187301551.12678432,191350683.30205795,529438326.0903219,476415810.5898647,476564156.45788544,488206632.01658887
2024-03-13,2156064976.6597414,2025998403.6339202,2028463598.313196,2160581673.3254857,212773010.32384324,189575239.93884563,187860509.05122927,191813406.23298872,515726578.5311056,466166492.4493264,466295031.650986,478001981.3453351
2024-03-14,2183900741.936955,2052800631.1766298,2054816453.875962,2188328234.8278747,217719844.07219753,194004287.5639248,192254532.05878943,196184359.89323822,520726369.3133459,470850269.12992966,471008046.1596684,482671107.00346315
2024-03-15,2148583808.683553,2022428646.4323738,2024718968.5984187,2156787881.581497,216190516.43984494,192690872.82520723,190923365.38103506,194716808.354209,515915320.1253192,467012393.88036233,467164124.575597,479118956.48560673
2024-03-18,2162665843.053954,2034822137.3195248,2037200472.3274453,2170233403.7483907,216933623.17194244,193546261.33790374,191767504.06928664,195545479.5969997,522425929.65066814,472986772.4248523,473196114.93182176,485054905.9854636
2024-03-19,2164136147.2432685,2039449959.6568878,2041863093.6220696,2175594304.780523,215607707.20164067,192531394.19709814,190751283.28860036,194684319.5461211,526901562.4161602,477742036.67643774,477994495.91624385,490002104.742673
2024-03-20,2189811412.825458,2060863698.7559016,2063328932.4354565,2198182764.2214723,209571279.4338088,187181823.94191566,185455588.83302823,189266585.56533608,519503060.3367775,469747103.29425174,470012143.6860045,482158757.2642678
2024-03-21,2213025396.7778983,2075690133.5386136,2078156192.5181618,2214716702.2936926,206335003.3346356,184166310.0753193,182436968.60362697,186412158.41990227,517644268.08069503,465969989.1287385,466234057.9059183,478425584.32568353
2024-03-22,2222044287.142071,2081886980.5265274,2084320291.6412554,2221529317.424441,210051224.64440057,187429428.79177642,185706748.24116778,189636641.45407313,520230584.13688827,467862470.0388863,468125563.1056885,480292987.4565908
2024-03-25,2266415026.254069,2122506390.2495108,2124747698.9586337,2263844868.961832,208843556.67109594,186514585.07397863,184848458.18430614,188538788.91587672,512463856.53159314,459843812.6023251,460016737.9695825,472189352.6232139
2024-03-26,2268416251.215877,2122473727.8921976,2124949886.8907835,2265119252.994445,208928112.21735752,186376253.0352772,184707879.1243288,188110019.7478002,509186095.3556127,456136806.5322353,456303554.92793554,468645182.88843334
